Dataset,Source,Error
SynNeg 03/24,Metlin:875,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:876,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:877,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:878,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:879,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:880,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:881,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:882,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:883,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:884,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:885,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:886,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:887,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:888,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:889,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:891,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:892,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:893,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:894,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:895,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:896,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:897,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:898,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:899,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:900,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:901,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:902,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:903,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:904,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:905,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:906,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:907,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:908,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:909,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:910,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:911,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:912,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:913,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:914,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:915,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:916,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:917,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:918,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:919,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:920,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:921,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:922,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:923,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:924,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:925,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:926,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:927,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:928,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:929,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:930,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:931,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:932,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:933,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:934,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:935,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:936,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:937,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:938,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:939,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:940,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:941,Invalid KEGG ID (?)
SynNeg 03/24,Metlin:942,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:943,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:944,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:945,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:946,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:947,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:948,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:949,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:950,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:951,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:952,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:953,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:954,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:955,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:956,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:957,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:958,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:959,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:960,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:961,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:962,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:963,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:964,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:965,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:966,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:967,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:968,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:969,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:970,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:971,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:972,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:973,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:974,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:975,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:976,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:977,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:978,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:979,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:980,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:981,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:982,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:983,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:984,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:985,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:986,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:987,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:988,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:989,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:990,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:991,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:992,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:993,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:994,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:995,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:996,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:997,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:998,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:999,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1000,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1001,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1002,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1003,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1004,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1005,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1006,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1007,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1008,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1009,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1010,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1011,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1012,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1013,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1014,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1015,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1016,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1017,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1018,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1019,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1020,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1021,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1022,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1023,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1024,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1025,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1026,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1027,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1028,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1029,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1030,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1031,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1032,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1033,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1034,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1035,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1036,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1037,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1038,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1039,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1040,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1041,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1042,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1043,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1044,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1045,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1046,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1047,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1048,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1049,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1050,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1051,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1052,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1053,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1054,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1055,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1056,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1057,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1058,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1059,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1060,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1061,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1062,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1063,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1064,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1065,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1066,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1067,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1068,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1069,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1070,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1071,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1072,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1073,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1074,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1075,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1076,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1077,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1078,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1079,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1080,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1081,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1082,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1083,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1084,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1085,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1086,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1087,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1088,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1089,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1091,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1092,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1093,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1094,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1095,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1096,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1097,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1098,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1099,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1100,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1101,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1102,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1103,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1104,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1105,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1106,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1107,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1108,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1109,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1110,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1111,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1112,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1113,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1114,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1116,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1117,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1118,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1119,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1120,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1121,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1122,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1123,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1124,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1125,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1126,Invalid KEGG ID (?)
SynNeg 03/24,Metlin:1127,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1128,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1129,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1130,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1131,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1132,Invalid KEGG ID (?)
SynNeg 03/24,Metlin:1133,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1134,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1135,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1137,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1138,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1139,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1140,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1141,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1142,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1143,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1144,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1145,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1146,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1147,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1148,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1149,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1150,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1151,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1152,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1153,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1154,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1155,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1156,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1157,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1158,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1159,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1160,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1161,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1162,Invalid KEGG ID (?)
SynNeg 03/24,Metlin:1163,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1164,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1165,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1166,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1167,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1168,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1169,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1170,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1171,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1172,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1173,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1174,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1175,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1176,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1177,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1178,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1179,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1180,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1181,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1182,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1183,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1184,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1185,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1186,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1187,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1188,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1189,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1190,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1191,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1192,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1193,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1194,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1195,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1196,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1197,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1198,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1199,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1200,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1201,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1202,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1203,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1204,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1205,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1206,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1207,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1208,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1211,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1212,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1213,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1214,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1215,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1216,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1217,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1218,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1219,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1220,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1221,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1222,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1223,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1224,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1225,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1226,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1227,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1228,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1229,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1230,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1231,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1232,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1233,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1234,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1235,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1236,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1237,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1238,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1239,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1240,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1241,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1242,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1243,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1244,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1245,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1246,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1247,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1248,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1249,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1250,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1251,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1252,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1253,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1254,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1255,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1256,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1257,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1258,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1259,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1260,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1261,Invalid Metlin Score: not a number (nan)
